image_id,file_name,split,scene_type,viewpoint,has_target,target_count,background_type,privacy_checked
train__IMG_20260428_120901_8c630964,images/train/IMG_20260428_120901_8c630964.jpg,train,strong_reflections,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260428_120905_50fa3f5d,images/train/IMG_20260428_120905_50fa3f5d.jpg,train,distant_small_object,bank_side_oblique,true,4,not_applicable,true
train__IMG_20260428_120921_40516bd0,images/train/IMG_20260428_120921_40516bd0.jpg,train,normal_water,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260428_120934_e5710271,images/train/IMG_20260428_120934_e5710271.jpg,train,distant_small_object,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260428_121302_c99b44e6,images/train/IMG_20260428_121302_c99b44e6.jpg,train,strong_reflections,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260428_121706_45d2966d,images/train/IMG_20260428_121706_45d2966d.jpg,train,distant_small_object,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260428_121726_256ffcd2,images/train/IMG_20260428_121726_256ffcd2.jpg,train,normal_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260430_074216_54117b2e,images/train/IMG_20260430_074216_54117b2e.jpg,train,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260430_074352_410cb0d8,images/train/IMG_20260430_074352_410cb0d8.jpg,train,distant_small_object,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260430_074425_3141adcd,images/train/IMG_20260430_074425_3141adcd.jpg,train,strong_reflections,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260430_074514_1f72d1ba,images/train/IMG_20260430_074514_1f72d1ba.jpg,train,strong_reflections,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260430_074549_b9fcbe6c,images/train/IMG_20260430_074549_b9fcbe6c.jpg,train,normal_water,high_angle_imaging,true,4,not_applicable,true
train__IMG_20260501_100915_8d1da381,images/train/IMG_20260501_100915_8d1da381.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_100949_c534af6e,images/train/IMG_20260501_100949_c534af6e.jpg,train,turbid_water,bridge_top,true,1,not_applicable,true
train__IMG_20260501_101231_d0258af8,images/train/IMG_20260501_101231_d0258af8.jpg,train,normal_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_101255_ae6fa0a9,images/train/IMG_20260501_101255_ae6fa0a9.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_101259_9894b968,images/train/IMG_20260501_101259_9894b968.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_101355_358438ba,images/train/IMG_20260501_101355_358438ba.jpg,train,normal_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260501_101358_7b66a0a1,images/train/IMG_20260501_101358_7b66a0a1.jpg,train,normal_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_101645_a98a010b,images/train/IMG_20260501_101645_a98a010b.jpg,train,strong_reflections,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260501_101656_fc802059,images/train/IMG_20260501_101656_fc802059.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_101659_8394687f,images/train/IMG_20260501_101659_8394687f.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_101707_509cee2c,images/train/IMG_20260501_101707_509cee2c.jpg,train,strong_reflections,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260501_101710_b3c56ae5,images/train/IMG_20260501_101710_b3c56ae5.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_110426_31d9f4c7,images/train/IMG_20260501_110426_31d9f4c7.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260501_110804_e81dd237,images/train/IMG_20260501_110804_e81dd237.jpg,train,normal_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260501_110841_331150c1,images/train/IMG_20260501_110841_331150c1.jpg,train,turbid_water,high_angle_imaging,true,58,not_applicable,true
train__IMG_20260501_110929_f51d569c,images/train/IMG_20260501_110929_f51d569c.jpg,train,turbid_water,high_angle_imaging,true,101,not_applicable,true
train__IMG_20260501_110937_8e1fc48e,images/train/IMG_20260501_110937_8e1fc48e.jpg,train,turbid_water,high_angle_imaging,true,56,not_applicable,true
train__IMG_20260501_110955_1d343b6f,images/train/IMG_20260501_110955_1d343b6f.jpg,train,turbid_water,high_angle_imaging,true,77,not_applicable,true
train__IMG_20260501_110959_8deb4504,images/train/IMG_20260501_110959_8deb4504.jpg,train,turbid_water,high_angle_imaging,true,59,not_applicable,true
train__IMG_20260501_111012_6b614a2a,images/train/IMG_20260501_111012_6b614a2a.jpg,train,turbid_water,high_angle_imaging,true,66,not_applicable,true
train__IMG_20260501_111017_24d4ef2a,images/train/IMG_20260501_111017_24d4ef2a.jpg,train,turbid_water,high_angle_imaging,true,63,not_applicable,true
train__IMG_20260501_111234_88ca6846,images/train/IMG_20260501_111234_88ca6846.jpg,train,turbid_water,high_angle_imaging,true,19,not_applicable,true
train__IMG_20260501_111319_f3615f4a,images/train/IMG_20260501_111319_f3615f4a.jpg,train,turbid_water,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260501_111338_8574208b,images/train/IMG_20260501_111338_8574208b.jpg,train,turbid_water,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260501_111348_de5197ce,images/train/IMG_20260501_111348_de5197ce.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260501_111401_a33fe6f2,images/train/IMG_20260501_111401_a33fe6f2.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_111404_836e4165,images/train/IMG_20260501_111404_836e4165.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_111425_3af8a400,images/train/IMG_20260501_111425_3af8a400.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_111433_e44b2444,images/train/IMG_20260501_111433_e44b2444.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_111545_5eeb5040,images/train/IMG_20260501_111545_5eeb5040.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260501_111758_99099918,images/train/IMG_20260501_111758_99099918.jpg,train,distant_small_object,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260501_111806_8dd63f45,images/train/IMG_20260501_111806_8dd63f45.jpg,train,distant_small_object,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260501_111907_2af2a54a,images/train/IMG_20260501_111907_2af2a54a.jpg,train,turbid_water,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260501_111910_f68b2d28,images/train/IMG_20260501_111910_f68b2d28.jpg,train,turbid_water,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260501_111914_ef1c3bc7,images/train/IMG_20260501_111914_ef1c3bc7.jpg,train,normal_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260501_111942_b3d2b5cd,images/train/IMG_20260501_111942_b3d2b5cd.jpg,train,distant_small_object,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260501_111945_c6486b44,images/train/IMG_20260501_111945_c6486b44.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260501_112607_a8c856c4,images/train/IMG_20260501_112607_a8c856c4.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_112908_c251c7b6,images/train/IMG_20260501_112908_c251c7b6.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_112923_d1d12d8a,images/train/IMG_20260501_112923_d1d12d8a.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260501_113656_60e9f812,images/train/IMG_20260501_113656_60e9f812.jpg,train,turbid_water,high_angle_imaging,true,10,not_applicable,true
train__IMG_20260501_113701_30462e1b,images/train/IMG_20260501_113701_30462e1b.jpg,train,turbid_water,high_angle_imaging,true,9,not_applicable,true
train__IMG_20260501_113725_d278088f,images/train/IMG_20260501_113725_d278088f.jpg,train,turbid_water,high_angle_imaging,true,6,not_applicable,true
train__IMG_20260501_113732_f9c1a1d6,images/train/IMG_20260501_113732_f9c1a1d6.jpg,train,turbid_water,high_angle_imaging,true,7,not_applicable,true
train__IMG_20260501_113744_7fbb5f4c,images/train/IMG_20260501_113744_7fbb5f4c.jpg,train,turbid_water,high_angle_imaging,true,4,not_applicable,true
train__IMG_20260501_113755_553b4d90,images/train/IMG_20260501_113755_553b4d90.jpg,train,turbid_water,high_angle_imaging,true,5,not_applicable,true
train__IMG_20260501_113812_2ef61b5d,images/train/IMG_20260501_113812_2ef61b5d.jpg,train,turbid_water,high_angle_imaging,true,4,not_applicable,true
train__IMG_20260501_113835_7f66ad3f,images/train/IMG_20260501_113835_7f66ad3f.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_113838_2ee9399f,images/train/IMG_20260501_113838_2ee9399f.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_113856_6abe822a,images/train/IMG_20260501_113856_6abe822a.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_114225_ada93f4f,images/train/IMG_20260501_114225_ada93f4f.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_114235_e229ec16,images/train/IMG_20260501_114235_e229ec16.jpg,train,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260501_114238_3c6fac76,images/train/IMG_20260501_114238_3c6fac76.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_114301_5c1ebf48,images/train/IMG_20260501_114301_5c1ebf48.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_114306_a54063eb,images/train/IMG_20260501_114306_a54063eb.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_114337_ec59f759,images/train/IMG_20260501_114337_ec59f759.jpg,train,turbid_water,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260501_114340_f80daf32,images/train/IMG_20260501_114340_f80daf32.jpg,train,turbid_water,high_angle_imaging,true,6,not_applicable,true
train__IMG_20260501_114358_4a96aa7e,images/train/IMG_20260501_114358_4a96aa7e.jpg,train,turbid_water,bridge_top,true,2,not_applicable,true
train__IMG_20260501_114441_b24cf2af,images/train/IMG_20260501_114441_b24cf2af.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_114443_175bce44,images/train/IMG_20260501_114443_175bce44.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_114505_9e96ab77,images/train/IMG_20260501_114505_9e96ab77.jpg,train,normal_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_114508_115b6cbe,images/train/IMG_20260501_114508_115b6cbe.jpg,train,normal_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_114551_1e436508,images/train/IMG_20260501_114551_1e436508.jpg,train,distant_small_object,bank_side_oblique,true,5,not_applicable,true
train__IMG_20260501_114553_1a8e511d,images/train/IMG_20260501_114553_1a8e511d.jpg,train,turbid_water,bank_side_oblique,true,3,not_applicable,true
train__IMG_20260501_114710_a88f85e3,images/train/IMG_20260501_114710_a88f85e3.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260501_114738_32b6409a,images/train/IMG_20260501_114738_32b6409a.jpg,train,turbid_water,bank_side_oblique,true,5,not_applicable,true
train__IMG_20260501_114804_92bea610,images/train/IMG_20260501_114804_92bea610.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260501_114808_97c60f19,images/train/IMG_20260501_114808_97c60f19.jpg,train,turbid_water,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260501_114810_38c053fa,images/train/IMG_20260501_114810_38c053fa.jpg,train,turbid_water,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260501_114813_9bb595bf,images/train/IMG_20260501_114813_9bb595bf.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260501_114828_1c1f079c,images/train/IMG_20260501_114828_1c1f079c.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260501_115715_c2b1edc3,images/train/IMG_20260501_115715_c2b1edc3.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260501_115751_22586790,images/train/IMG_20260501_115751_22586790.jpg,train,turbid_water,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260501_115804_19d50f57,images/train/IMG_20260501_115804_19d50f57.jpg,train,turbid_water,bridge_top,true,3,not_applicable,true
train__IMG_20260501_115807_158e7352,images/train/IMG_20260501_115807_158e7352.jpg,train,turbid_water,bridge_top,true,2,not_applicable,true
train__IMG_20260501_161010_e7ed7a20,images/train/IMG_20260501_161010_e7ed7a20.jpg,train,complex_bank_side_background,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260501_161014_fc698756,images/train/IMG_20260501_161014_fc698756.jpg,train,dense_aquatic_vegetation,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260501_161017_10120515,images/train/IMG_20260501_161017_10120515.jpg,train,complex_bank_side_background,bank_side_oblique,true,3,not_applicable,true
train__IMG_20260501_161832_70373670,images/train/IMG_20260501_161832_70373670.jpg,train,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260501_162816_4ae8194a,images/train/IMG_20260501_162816_4ae8194a.jpg,train,normal_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260501_162818_b80fb644,images/train/IMG_20260501_162818_b80fb644.jpg,train,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260501_164423_dbcae39d,images/train/IMG_20260501_164423_dbcae39d.jpg,train,normal_water,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260501_164427_5c3bbf64,images/train/IMG_20260501_164427_5c3bbf64.jpg,train,complex_bank_side_background,bank_side_oblique,true,2,not_applicable,true
train__IMG_20260501_164511_97de43be,images/train/IMG_20260501_164511_97de43be.jpg,train,complex_bank_side_background,bridge_top,true,3,not_applicable,true
train__IMG_20260501_164516_9a656aa4,images/train/IMG_20260501_164516_9a656aa4.jpg,train,complex_bank_side_background,bridge_top,true,1,not_applicable,true
train__IMG_20260501_164529_6f211317,images/train/IMG_20260501_164529_6f211317.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260501_164535_47cac1f5,images/train/IMG_20260501_164535_47cac1f5.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260501_164557_19d31657,images/train/IMG_20260501_164557_19d31657.jpg,train,dense_aquatic_vegetation,high_angle_imaging,true,3,not_applicable,true
train__IMG_20260501_174137_9da0a4b5,images/train/IMG_20260501_174137_9da0a4b5.jpg,train,distant_small_object,bridge_top,true,1,not_applicable,true
train__IMG_20260501_174144_af647ab5,images/train/IMG_20260501_174144_af647ab5.jpg,train,normal_water,bridge_top,true,1,not_applicable,true
train__IMG_20260501_174146_d020a028,images/train/IMG_20260501_174146_d020a028.jpg,train,normal_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260502_101709_7b8dbdfa,images/train/IMG_20260502_101709_7b8dbdfa.jpg,train,distant_small_object,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260502_101741_13cca064,images/train/IMG_20260502_101741_13cca064.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260502_101958_8de02d8c,images/train/IMG_20260502_101958_8de02d8c.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260502_102018_f625e130,images/train/IMG_20260502_102018_f625e130.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260502_102149_b0ab1aaf,images/train/IMG_20260502_102149_b0ab1aaf.jpg,train,turbid_water,high_angle_imaging,true,1,not_applicable,true
train__IMG_20260502_103252_4804a9e2,images/train/IMG_20260502_103252_4804a9e2.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260502_103258_16ef56e1,images/train/IMG_20260502_103258_16ef56e1.jpg,train,turbid_water,high_angle_imaging,true,2,not_applicable,true
train__IMG_20260502_103323_88c69aef,images/train/IMG_20260502_103323_88c69aef.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
train__IMG_20260502_103348_39573bcf,images/train/IMG_20260502_103348_39573bcf.jpg,train,turbid_water,bank_side_oblique,true,1,not_applicable,true
